Gene Mut Mean_score Value Simulations Pval Qval
ENSG00000268231 1 -0.001025 49 100 0.49 1
ENSG00000268575 1 -0.0444396666666667 49 100 0.49 1
ENSG00000270866 1 1.57572266666667 49 100 0.49 1
ENSG00000272189 1 0.171117666666667 49 100 0.49 1
ENSG00000272549 3 -0.148168666666667 49 100 0.49 1
ENSG00000272669 1 -0.254600333333333 49 100 0.49 1
ENSG00000212939 3 -0.229362777777778 50 100 0.5 1
ENSG00000214145 1 -0.117503333333333 50 100 0.5 1
ENSG00000215869 1 -0.0350486666666667 50 100 0.5 1
ENSG00000223843 1 0.039136 50 100 0.5 1
ENSG00000226792 1 0.118348333333333 50 100 0.5 1
ENSG00000228709 1 0.184725666666667 50 100 0.5 1
ENSG00000230390 1 -0.00773733333333333 50 100 0.5 1
ENSG00000236383 1 0.107878666666667 50 100 0.5 1
ENSG00000254369 3 0.981221777777778 50 100 0.5 1
ENSG00000255363 1 0.043616 50 100 0.5 1
ENSG00000256596 1 0.110802333333333 50 100 0.5 1
ENSG00000257176 1 0.142703666666667 50 100 0.5 1
ENSG00000257771 2 -0.059357 50 100 0.5 1
ENSG00000258768 1 0.146473333333333 50 100 0.5 1
ENSG00000260271 2 0.464296166666667 50 100 0.5 1
ENSG00000261517 1 -0.0222146666666667 50 100 0.5 1
ENSG00000266248 1 0.185671666666667 50 100 0.5 1
ENSG00000271409 1 0.040427 50 100 0.5 1
ENSG00000272157 1 1.78182466666667 50 100 0.5 1
ENSG00000273415 1 0.041441 50 100 0.5 1
ENSG00000273447 1 -0.313947 50 100 0.5 1
ENSG00000224945 1 0.025985 51 100 0.51 1
ENSG00000225775 1 0.0573246666666667 51 100 0.51 1
ENSG00000226604 1 -0.0605556666666667 51 100 0.51 1
ENSG00000227517 1 0.0271356666666667 51 100 0.51 1
ENSG00000232900 1 0.176102 51 100 0.51 1
ENSG00000234147 1 0.0258506666666667 51 100 0.51 1
ENSG00000235575 1 0.011575 51 100 0.51 1
ENSG00000242641 5 -0.0438533333333333 51 100 0.51 1
ENSG00000248429 2 0.174615666666667 51 100 0.51 1
ENSG00000253679 1 0.0533276666666667 51 100 0.51 1
ENSG00000255980 1 -0.213329 51 100 0.51 1
ENSG00000258776 3 0.515749333333333 51 100 0.51 1
ENSG00000261254 1 0.010248 51 100 0.51 1
ENSG00000263096 1 0.157629333333333 51 100 0.51 1
ENSG00000268743 2 -0.1972295 51 100 0.51 1
ENSG00000226484 1 -0.0728993333333333 52 100 0.52 1
ENSG00000227364 1 -0.0295206666666667 52 100 0.52 1
ENSG00000228223 1 0.255438666666667 52 100 0.52 1
ENSG00000229258 1 0.274077 52 100 0.52 1
ENSG00000231505 1 0.191021333333333 52 100 0.52 1
ENSG00000236744 1 0.078294 52 100 0.52 1
ENSG00000239636 1 0.161756 52 100 0.52 1
ENSG00000243572 1 0.201460333333333 52 100 0.52 1
ENSG00000248949 1 -0.150040333333333 52 100 0.52 1
ENSG00000249645 1 0.290146 52 100 0.52 1
ENSG00000249700 1 0.0782263333333333 52 100 0.52 1
ENSG00000250493 1 -0.0320493333333333 52 100 0.52 1
ENSG00000250529 1 -0.0730823333333333 52 100 0.52 1
ENSG00000254027 1 0.411312333333333 52 100 0.52 1
ENSG00000254587 1 0.103686 52 100 0.52 1
ENSG00000254861 1 -0.219558333333333 52 100 0.52 1
ENSG00000254900 1 0.0972213333333333 52 100 0.52 1
ENSG00000258183 1 -0.122325 52 100 0.52 1
ENSG00000258412 1 -0.536888 52 100 0.52 1
ENSG00000259524 1 1.09065533333333 52 100 0.52 1
ENSG00000260569 1 -0.257512666666667 52 100 0.52 1
ENSG00000260612 1 -0.0758243333333333 52 100 0.52 1
ENSG00000261316 1 -0.00239966666666667 52 100 0.52 1
ENSG00000261534 2 -0.133472666666667 52 100 0.52 1
ENSG00000262052 1 0.387070333333333 52 100 0.52 1
ENSG00000267248 1 0.308446 52 100 0.52 1
ENSG00000267432 1 0.039867 52 100 0.52 1
ENSG00000268362 1 0.623426333333333 52 100 0.52 1
ENSG00000269037 1 0.213613333333333 52 100 0.52 1
ENSG00000269085 1 0.421779666666667 52 100 0.52 1
ENSG00000269890 2 0.446898666666667 52 100 0.52 1
ENSG00000269954 1 -0.117468333333333 52 100 0.52 1
ENSG00000135253 1 1.195497 53 100 0.53 1
ENSG00000188185 1 0.156291333333333 53 100 0.53 1
ENSG00000224078 10 -0.0543022333333333 53 100 0.53 1
ENSG00000224184 1 -0.340234333333333 53 100 0.53 1
ENSG00000224717 2 -0.0813396666666667 53 100 0.53 1
ENSG00000227660 1 0.0853576666666667 53 100 0.53 1
ENSG00000234634 1 -0.0484713333333333 53 100 0.53 1
ENSG00000235042 1 0.153625666666667 53 100 0.53 1
ENSG00000235560 1 0.247430333333333 53 100 0.53 1
ENSG00000236045 1 -0.029375 53 100 0.53 1
ENSG00000242622 1 0.227571 53 100 0.53 1
ENSG00000254139 1 -0.017718 53 100 0.53 1
ENSG00000254813 1 0.119236 53 100 0.53 1
ENSG00000258497 1 -0.124116666666667 53 100 0.53 1
ENSG00000260920 2 -0.162238 53 100 0.53 1
ENSG00000261761 1 0.113697333333333 53 100 0.53 1
ENSG00000262445 1 0.047031 53 100 0.53 1
ENSG00000263201 2 0.274394166666667 53 100 0.53 1
ENSG00000264735 1 -0.0582776666666667 53 100 0.53 1
ENSG00000267452 1 0.0327473333333333 53 100 0.53 1
ENSG00000268205 3 0.0169741111111111 53 100 0.53 1
ENSG00000273295 2 0.0277353333333333 53 100 0.53 1
ENSG00000189223 6 0.161592777777778 54 100 0.54 1
ENSG00000232233 1 -0.164894666666667 54 100 0.54 1
ENSG00000233605 3 0.445357777777778 54 100 0.54 1
ENSG00000234456 3 0.0141518888888889 54 100 0.54 1
ENSG00000236194 1 0.451940666666667 54 100 0.54 1
ENSG00000243150 1 0.064178 54 100 0.54 1
ENSG00000250865 1 -0.0615153333333333 54 100 0.54 1
ENSG00000261810 1 0.03235 54 100 0.54 1
ENSG00000264920 2 0.137098 54 100 0.54 1
ENSG00000266709 1 0.15203 54 100 0.54 1
ENSG00000270641 9 0.0513075555555556 54 100 0.54 1
ENSG00000271270 1 -0.0243386666666667 54 100 0.54 1
ENSG00000174171 1 0.134044 55 100 0.55 1
ENSG00000196295 3 0.0652391111111111 55 100 0.55 1
ENSG00000206129 1 -0.0939046666666667 55 100 0.55 1
ENSG00000230442 1 0.108434333333333 55 100 0.55 1
ENSG00000232903 1 -0.313015 55 100 0.55 1
ENSG00000237267 2 -0.0012925 55 100 0.55 1
ENSG00000238057 1 1.66904233333333 55 100 0.55 1
ENSG00000239653 1 -0.037571 55 100 0.55 1
ENSG00000248228 1 0.270126666666667 55 100 0.55 1
ENSG00000249937 2 0.051853 55 100 0.55 1
ENSG00000250920 1 0.0522843333333333 55 100 0.55 1
ENSG00000251511 1 0.018791 55 100 0.55 1
ENSG00000251661 2 0.0633678333333333 55 100 0.55 1
ENSG00000255335 1 0.344184333333333 55 100 0.55 1
ENSG00000255390 1 1.36677466666667 55 100 0.55 1
ENSG00000256071 1 1.28577933333333 55 100 0.55 1
ENSG00000257826 1 0.177012 55 100 0.55 1
ENSG00000260269 2 0.842951833333333 55 100 0.55 1
ENSG00000261317 2 0.055615 55 100 0.55 1
ENSG00000264151 1 0.0934433333333333 55 100 0.55 1
ENSG00000264596 1 0.018729 55 100 0.55 1
ENSG00000266213 1 -0.0858056666666667 55 100 0.55 1
ENSG00000272791 1 0.0159526666666667 55 100 0.55 1
ENSG00000273301 2 0.520088333333333 55 100 0.55 1
ENSG00000049319 2 0.0831336666666667 56 100 0.56 1
ENSG00000205181 1 -0.0102726666666667 56 100 0.56 1
ENSG00000225057 1 0.131160333333333 56 100 0.56 1
ENSG00000226122 1 -0.552407333333333 56 100 0.56 1
ENSG00000232072 1 -0.0245586666666667 56 100 0.56 1
ENSG00000234710 1 0.175881 56 100 0.56 1
ENSG00000234789 1 0.177064 56 100 0.56 1
ENSG00000250948 1 0.135154666666667 56 100 0.56 1
ENSG00000255857 2 0.0269356666666667 56 100 0.56 1
ENSG00000258670 1 0.460262 56 100 0.56 1
ENSG00000260385 2 -0.0252323333333333 56 100 0.56 1
ENSG00000212694 1 0.327439 57 100 0.57 1
ENSG00000223929 1 -0.00257333333333333 57 100 0.57 1
ENSG00000228151 2 -0.0357725 57 100 0.57 1
ENSG00000229901 1 0.082894 57 100 0.57 1
ENSG00000234210 1 -0.175434666666667 57 100 0.57 1
ENSG00000235831 1 -0.108096666666667 57 100 0.57 1
ENSG00000237775 1 0.119624 57 100 0.57 1
ENSG00000244513 2 0.20059 57 100 0.57 1
ENSG00000248518 1 0.103910333333333 57 100 0.57 1
ENSG00000250546 1 0.0655316666666667 57 100 0.57 1
ENSG00000253479 1 0.155452 57 100 0.57 1
ENSG00000253778 1 0.107732666666667 57 100 0.57 1
ENSG00000257523 1 0.204424 57 100 0.57 1
ENSG00000258108 1 0.184800333333333 57 100 0.57 1
ENSG00000271533 1 0.131583 57 100 0.57 1
ENSG00000272694 1 -0.108558 57 100 0.57 1
ENSG00000117242 1 0.0224766666666667 58 100 0.58 1
ENSG00000162947 1 0.00810666666666667 58 100 0.58 1
ENSG00000205837 1 -0.0613033333333333 58 100 0.58 1
ENSG00000206552 2 -0.222948 58 100 0.58 1
ENSG00000224957 1 -0.152787333333333 58 100 0.58 1
ENSG00000226673 1 0.0533093333333333 58 100 0.58 1
ENSG00000233695 2 0.247969833333333 58 100 0.58 1
ENSG00000237058 1 -0.0924786666666667 58 100 0.58 1
ENSG00000238273 1 0.0156366666666667 58 100 0.58 1
ENSG00000243479 1 0.283680333333333 58 100 0.58 1
ENSG00000248165 2 0.0187288333333333 58 100 0.58 1
ENSG00000256551 1 -0.0720243333333333 58 100 0.58 1
ENSG00000260910 1 -0.099353 58 100 0.58 1
ENSG00000269296 2 0.125233666666667 58 100 0.58 1
ENSG00000270361 1 0.304945666666667 58 100 0.58 1
ENSG00000189238 2 -0.1427615 59 100 0.59 1
ENSG00000227953 1 -0.0985256666666667 59 100 0.59 1
ENSG00000234859 2 -0.0699153333333333 59 100 0.59 1
ENSG00000237027 1 0.446480333333333 59 100 0.59 1
ENSG00000241832 1 -0.030383 59 100 0.59 1
ENSG00000243319 1 0.224597333333333 59 100 0.59 1
ENSG00000244701 1 0.151426 59 100 0.59 1
ENSG00000249942 1 -0.0342213333333333 59 100 0.59 1
ENSG00000251628 1 0.413665666666667 59 100 0.59 1
ENSG00000253753 1 0.0500056666666667 59 100 0.59 1
ENSG00000261578 1 -0.0878513333333333 59 100 0.59 1
ENSG00000263244 1 0.111337 59 100 0.59 1
ENSG00000264515 2 0.0339088333333333 59 100 0.59 1
ENSG00000267094 1 -0.00804066666666666 59 100 0.59 1
ENSG00000267172 1 0.110271333333333 59 100 0.59 1
ENSG00000271980 1 -0.117243666666667 59 100 0.59 1
ENSG00000006062 1 0.708066666666667 60 100 0.6 1
ENSG00000203849 1 0.119160666666667 60 100 0.6 1
ENSG00000206567 1 -0.028019 60 100 0.6 1
ENSG00000226876 1 0.1493 60 100 0.6 1
ENSG00000227066 1 -0.002561 60 100 0.6 1
ENSG00000233858 1 -0.080712 60 100 0.6 1
ENSG00000234062 2 0.00585433333333332 60 100 0.6 1
ENSG00000235423 1 -0.00493533333333333 60 100 0.6 1
ENSG00000243197 3 0.00613044444444444 60 100 0.6 1
ENSG00000245571 1 -0.00448166666666667 60 100 0.6 1
ENSG00000259172 1 0.053793 60 100 0.6 1
ENSG00000259293 2 -0.129027 60 100 0.6 1
ENSG00000259370 1 -0.0460203333333333 60 100 0.6 1
ENSG00000260676 1 -0.0960376666666667 60 100 0.6 1
ENSG00000261446 2 -0.082946 60 100 0.6 1
ENSG00000270605 1 -0.133859 60 100 0.6 1
ENSG00000184856 1 -0.07801 61 100 0.61 1
ENSG00000204277 1 0.04795 61 100 0.61 1
ENSG00000223823 1 -0.245124333333333 61 100 0.61 1
ENSG00000224549 1 0.0204013333333333 61 100 0.61 1
ENSG00000226482 1 0.00916766666666667 61 100 0.61 1
ENSG00000226803 1 0.292411 61 100 0.61 1
ENSG00000231098 1 0.162293666666667 61 100 0.61 1
ENSG00000231175 1 -0.010509 61 100 0.61 1
ENSG00000233258 1 0.0327183333333333 61 100 0.61 1
ENSG00000237036 1 -0.0345886666666667 61 100 0.61 1
ENSG00000247708 2 0.0307085 61 100 0.61 1
ENSG00000248428 1 0.00334666666666666 61 100 0.61 1
ENSG00000248517 1 -0.138546 61 100 0.61 1
ENSG00000249173 1 0.121268 61 100 0.61 1
ENSG00000249341 1 0.0611026666666667 61 100 0.61 1
ENSG00000249695 4 -0.00852683333333333 61 100 0.61 1
ENSG00000249917 1 0.187370333333333 61 100 0.61 1
ENSG00000253595 1 -0.179006333333333 61 100 0.61 1
ENSG00000253741 2 -0.0595465 61 100 0.61 1
ENSG00000255094 1 0.123397333333333 61 100 0.61 1
ENSG00000257621 3 0.047667 61 100 0.61 1
ENSG00000261067 1 0.555303666666667 61 100 0.61 1
ENSG00000265043 1 0.0185406666666667 61 100 0.61 1
ENSG00000266904 1 -0.0259693333333333 61 100 0.61 1
ENSG00000266922 1 -0.237076333333333 61 100 0.61 1
ENSG00000269936 1 0.0468763333333333 61 100 0.61 1
ENSG00000270015 2 -0.231092166666667 61 100 0.61 1
ENSG00000272734 1 0.109029666666667 61 100 0.61 1
ENSG00000273203 3 0.042325 61 100 0.61 1
ENSG00000163597 1 0.0590583333333333 62 100 0.62 1
ENSG00000203729 1 0.0906956666666667 62 100 0.62 1
ENSG00000225407 2 0.163673 62 100 0.62 1
ENSG00000226240 1 -0.063928 62 100 0.62 1
ENSG00000226486 1 -0.0216136666666667 62 100 0.62 1
ENSG00000226674 3 0.0360374444444444 62 100 0.62 1
ENSG00000226816 1 0.184965333333333 62 100 0.62 1
ENSG00000228016 2 -0.0135885 62 100 0.62 1
ENSG00000234546 1 -0.0286686666666667 62 100 0.62 1
ENSG00000236760 1 -0.0700923333333333 62 100 0.62 1
ENSG00000237707 1 -0.116942333333333 62 100 0.62 1
ENSG00000242125 1 -0.181110666666667 62 100 0.62 1
ENSG00000243276 2 0.0674325 62 100 0.62 1
ENSG00000246250 1 0.0987666666666667 62 100 0.62 1
ENSG00000250802 1 0.00537533333333333 62 100 0.62 1
ENSG00000250850 1 0.335269666666667 62 100 0.62 1
ENSG00000251165 1 -0.197584666666667 62 100 0.62 1
ENSG00000253712 1 -0.0752596666666667 62 100 0.62 1
ENSG00000260958 2 -0.0741826666666667 62 100 0.62 1
ENSG00000261460 1 0.170563333333333 62 100 0.62 1
ENSG00000263320 1 0.0698236666666667 62 100 0.62 1
ENSG00000267559 1 -0.030443 62 100 0.62 1
ENSG00000267665 1 -0.0797486666666667 62 100 0.62 1
ENSG00000269574 1 -0.110341666666667 62 100 0.62 1
ENSG00000273033 1 0.0124796666666667 62 100 0.62 1
ENSG00000170846 1 -0.0715173333333333 63 100 0.63 1
ENSG00000227945 1 0.594709 63 100 0.63 1
ENSG00000233569 1 0.077042 63 100 0.63 1
ENSG00000234492 1 0.0674953333333333 63 100 0.63 1
ENSG00000250156 1 0.0242346666666667 63 100 0.63 1
ENSG00000253640 2 -0.242480666666667 63 100 0.63 1
ENSG00000257272 1 -0.015773 63 100 0.63 1
ENSG00000258038 2 0.0352508333333333 63 100 0.63 1
ENSG00000261520 1 0.014825 63 100 0.63 1
ENSG00000267014 2 -0.1695725 63 100 0.63 1
ENSG00000267395 1 0.265381666666667 63 100 0.63 1
ENSG00000267858 2 0.158630166666667 63 100 0.63 1
ENSG00000272810 1 0.223268 63 100 0.63 1
ENSG00000273097 1 0.00837866666666667 63 100 0.63 1
ENSG00000188206 4 0.0389005 64 100 0.64 1
ENSG00000224743 1 0.0710156666666667 64 100 0.64 1
ENSG00000227418 1 0.118467333333333 64 100 0.64 1
ENSG00000231764 5 0.1188348 64 100 0.64 1
ENSG00000232243 1 0.186432666666667 64 100 0.64 1
ENSG00000232667 1 0.030351 64 100 0.64 1
ENSG00000233058 1 0.0363593333333333 64 100 0.64 1
ENSG00000248809 1 -0.00414433333333333 64 100 0.64 1
ENSG00000249673 2 -0.0644478333333333 64 100 0.64 1
ENSG00000250208 1 0.212570666666667 64 100 0.64 1
ENSG00000255414 2 -0.139894833333333 64 100 0.64 1
ENSG00000260913 1 -0.268918333333333 64 100 0.64 1
ENSG00000261033 1 0.152335 64 100 0.64 1
ENSG00000261997 1 0.125737666666667 64 100 0.64 1
ENSG00000270093 1 -0.075873 64 100 0.64 1
ENSG00000167117 2 -0.0239856666666667 65 100 0.65 1
ENSG00000224286 1 0.826268333333333 65 100 0.65 1
ENSG00000224713 1 0.660210333333333 65 100 0.65 1
ENSG00000225472 1 0.0993993333333333 65 100 0.65 1
ENSG00000225733 1 -0.0510263333333333 65 100 0.65 1
ENSG00000225937 1 -0.0163813333333333 65 100 0.65 1
ENSG00000226137 1 -0.226645 65 100 0.65 1
ENSG00000229956 3 -0.056815 65 100 0.65 1
ENSG00000231683 1 -0.0781083333333333 65 100 0.65 1
ENSG00000231742 1 -0.239600666666667 65 100 0.65 1
ENSG00000232564 1 -0.082761 65 100 0.65 1
ENSG00000233261 1 0.0277286666666667 65 100 0.65 1
ENSG00000234083 1 -0.0739736666666667 65 100 0.65 1
ENSG00000240707 2 -0.2671415 65 100 0.65 1
ENSG00000242242 1 0.004193 65 100 0.65 1
ENSG00000242759 1 0.0349323333333333 65 100 0.65 1
ENSG00000250366 1 0.0751173333333333 65 100 0.65 1
ENSG00000254774 1 0.058372 65 100 0.65 1
ENSG00000258422 1 0.074937 65 100 0.65 1
ENSG00000258471 1 0.343258 65 100 0.65 1
ENSG00000259072 1 0.0756163333333333 65 100 0.65 1
ENSG00000260816 3 -0.155014111111111 65 100 0.65 1
ENSG00000261204 1 -0.390015333333333 65 100 0.65 1
ENSG00000261800 1 -0.36576 65 100 0.65 1
ENSG00000262456 1 -0.151568666666667 65 100 0.65 1
ENSG00000266955 1 -0.171840666666667 65 100 0.65 1
ENSG00000267115 1 0.0896533333333333 65 100 0.65 1
ENSG00000267750 2 -0.0945458333333333 65 100 0.65 1
ENSG00000269694 1 -0.0503956666666667 65 100 0.65 1
ENSG00000273261 1 0.177771333333333 65 100 0.65 1
ENSG00000213279 1 -0.159262 66 100 0.66 1
ENSG00000225546 1 -0.149169333333333 66 100 0.66 1
ENSG00000226983 3 -0.0844456666666667 66 100 0.66 1
ENSG00000227354 1 -0.062438 66 100 0.66 1
ENSG00000230294 2 -0.1213705 66 100 0.66 1
ENSG00000230648 1 0.440739333333333 66 100 0.66 1
ENSG00000232358 1 0.164869666666667 66 100 0.66 1
ENSG00000234647 1 -0.199885666666667 66 100 0.66 1
ENSG00000235597 1 -0.0324966666666667 66 100 0.66 1
ENSG00000237990 1 0.110484333333333 66 100 0.66 1
ENSG00000240875 1 0.0369406666666667 66 100 0.66 1
ENSG00000250508 1 -0.0815046666666667 66 100 0.66 1
ENSG00000257096 2 1.213257 66 100 0.66 1
ENSG00000259336 1 0.122663 66 100 0.66 1
ENSG00000260725 2 0.00264199999999999 66 100 0.66 1
ENSG00000261638 1 0.200621 66 100 0.66 1
ENSG00000261924 1 0.0657436666666667 66 100 0.66 1
ENSG00000265148 1 0.695777333333333 66 100 0.66 1
ENSG00000266988 1 0.125482333333333 66 100 0.66 1
ENSG00000272631 1 0.137891666666667 66 100 0.66 1
ENSG00000272945 2 0.00431833333333333 66 100 0.66 1
ENSG00000179406 2 0.0023655 67 100 0.67 1
ENSG00000180458 3 -0.0390385555555556 67 100 0.67 1
ENSG00000205786 2 0.0881678333333333 67 100 0.67 1
ENSG00000227811 1 0.0473036666666667 67 100 0.67 1
ENSG00000227896 1 0.0558946666666667 67 100 0.67 1
ENSG00000227954 1 0.04676 67 100 0.67 1
ENSG00000235149 1 -0.0806393333333333 67 100 0.67 1
ENSG00000236687 1 -0.0267986666666667 67 100 0.67 1
ENSG00000237489 1 -0.11867 67 100 0.67 1
ENSG00000250034 1 -0.268311 67 100 0.67 1
ENSG00000250770 2 -0.090395 67 100 0.67 1
ENSG00000251383 1 -0.199004666666667 67 100 0.67 1
ENSG00000254615 2 0.250849 67 100 0.67 1
ENSG00000256403 1 0.980759 67 100 0.67 1
ENSG00000259234 1 0.068979 67 100 0.67 1
ENSG00000259757 1 -0.159238333333333 67 100 0.67 1
ENSG00000260336 2 -0.0544853333333333 67 100 0.67 1
ENSG00000260360 1 0.307552 67 100 0.67 1
ENSG00000260848 1 -0.603587 67 100 0.67 1
ENSG00000261166 1 -0.121418333333333 67 100 0.67 1
ENSG00000261504 1 0.0844506666666667 67 100 0.67 1
ENSG00000261644 2 0.0542263333333333 67 100 0.67 1
ENSG00000263508 1 -0.465419 67 100 0.67 1
ENSG00000264000 1 -0.147005666666667 67 100 0.67 1
ENSG00000265479 1 0.420408 67 100 0.67 1
ENSG00000267787 1 0.114454666666667 67 100 0.67 1
ENSG00000272077 1 -0.0929666666666667 67 100 0.67 1
ENSG00000272218 1 -0.0282256666666667 67 100 0.67 1
ENSG00000223563 1 0.255552 68 100 0.68 1
ENSG00000225595 1 -0.0175733333333333 68 100 0.68 1
ENSG00000226694 1 -0.189427333333333 68 100 0.68 1
ENSG00000229751 1 0.174955666666667 68 100 0.68 1
ENSG00000231918 1 -0.224111333333333 68 100 0.68 1
ENSG00000234072 1 0.243474333333333 68 100 0.68 1
ENSG00000234695 1 0.106803333333333 68 100 0.68 1
ENSG00000235300 1 1.67632566666667 68 100 0.68 1
ENSG00000235477 1 -0.111193333333333 68 100 0.68 1
ENSG00000237414 2 -0.130599666666667 68 100 0.68 1
ENSG00000237760 1 0.00842233333333334 68 100 0.68 1
ENSG00000239322 1 -0.139823666666667 68 100 0.68 1
ENSG00000242049 1 -0.502683 68 100 0.68 1
ENSG00000246100 1 -0.00512433333333333 68 100 0.68 1
ENSG00000253614 1 -0.003243 68 100 0.68 1
ENSG00000253636 1 -0.0379643333333333 68 100 0.68 1
ENSG00000253911 1 0.114769666666667 68 100 0.68 1
ENSG00000254602 1 -0.0158343333333333 68 100 0.68 1
ENSG00000254919 1 -0.151190333333333 68 100 0.68 1
ENSG00000254968 1 -0.0450546666666667 68 100 0.68 1
ENSG00000255274 1 -0.160045666666667 68 100 0.68 1
ENSG00000259891 1 0.0613523333333333 68 100 0.68 1
ENSG00000260645 1 -0.0101696666666667 68 100 0.68 1
ENSG00000260769 1 -0.312533333333333 68 100 0.68 1
ENSG00000261558 1 0.245423333333333 68 100 0.68 1
ENSG00000271763 1 0.00830466666666667 68 100 0.68 1
ENSG00000093100 1 -0.243299 69 100 0.69 1
ENSG00000188070 3 0.526556888888889 69 100 0.69 1
ENSG00000215244 1 -0.163264 69 100 0.69 1
ENSG00000227911 1 0.011007 69 100 0.69 1
ENSG00000233338 1 -0.0951316666666667 69 100 0.69 1
ENSG00000235099 2 -0.118009333333333 69 100 0.69 1
ENSG00000235121 1 -0.00475233333333333 69 100 0.69 1
ENSG00000235491 1 -0.203426333333333 69 100 0.69 1
ENSG00000237851 1 0.094263 69 100 0.69 1
ENSG00000246430 1 -0.140513333333333 69 100 0.69 1
ENSG00000248417 1 1.34275566666667 69 100 0.69 1
ENSG00000251577 2 0.0883926666666667 69 100 0.69 1
ENSG00000253327 1 0.0181756666666667 69 100 0.69 1
ENSG00000260542 1 -0.243791666666667 69 100 0.69 1
ENSG00000260963 1 -0.0393163333333333 69 100 0.69 1
ENSG00000261275 2 -0.0678348333333333 69 100 0.69 1
ENSG00000261641 1 -0.0349783333333333 69 100 0.69 1
ENSG00000263884 2 0.059553 69 100 0.69 1
ENSG00000265618 1 0.0156473333333333 69 100 0.69 1
ENSG00000266527 1 -0.0850573333333333 69 100 0.69 1
ENSG00000270189 1 0.172995666666667 69 100 0.69 1
ENSG00000271871 1 -0.0612343333333333 69 100 0.69 1
ENSG00000205056 1 -0.253062 70 100 0.7 1
ENSG00000219926 4 -0.220507666666667 70 100 0.7 1
ENSG00000223537 1 -0.0622506666666667 70 100 0.7 1
ENSG00000224281 4 0.30172375 70 100 0.7 1
ENSG00000224596 1 -0.0405463333333333 70 100 0.7 1
ENSG00000229841 1 -0.178175333333333 70 100 0.7 1
ENSG00000230923 2 0.2030115 70 100 0.7 1
ENSG00000231028 2 -0.0427776666666667 70 100 0.7 1
ENSG00000235972 1 -0.18642 70 100 0.7 1
ENSG00000236255 2 -0.0955605 70 100 0.7 1
ENSG00000236384 2 0.00797450000000001 70 100 0.7 1
ENSG00000236434 1 -0.0868583333333333 70 100 0.7 1
ENSG00000237654 2 -0.0508773333333333 70 100 0.7 1
ENSG00000238121 1 0.0551906666666667 70 100 0.7 1
ENSG00000240175 1 -0.0337536666666667 70 100 0.7 1
ENSG00000244468 1 -0.288599666666667 70 100 0.7 1
ENSG00000244926 1 0.0647876666666667 70 100 0.7 1
ENSG00000250334 1 -0.0152083333333333 70 100 0.7 1
ENSG00000251095 1 -0.186896666666667 70 100 0.7 1
ENSG00000253187 1 0.480343 70 100 0.7 1
ENSG00000253849 1 -0.0954156666666667 70 100 0.7 1
ENSG00000256286 1 -0.0797963333333333 70 100 0.7 1
ENSG00000258909 1 -0.104430333333333 70 100 0.7 1
ENSG00000259254 1 -0.0620553333333333 70 100 0.7 1
ENSG00000259889 1 0.0200753333333333 70 100 0.7 1
ENSG00000260006 1 0.041622 70 100 0.7 1
ENSG00000260482 1 -0.0694726666666667 70 100 0.7 1
ENSG00000261014 1 0.124943666666667 70 100 0.7 1
ENSG00000261597 3 -0.0831378888888889 70 100 0.7 1
ENSG00000267337 2 -0.0222853333333333 70 100 0.7 1
ENSG00000267986 1 0.120161 70 100 0.7 1
ENSG00000270412 1 0.155391 70 100 0.7 1
ENSG00000088970 1 -0.0162683333333333 71 100 0.71 1
ENSG00000153363 2 0.122465166666667 71 100 0.71 1
ENSG00000227713 1 -0.0436976666666667 71 100 0.71 1
ENSG00000245067 1 0.092628 71 100 0.71 1
ENSG00000245812 2 0.00944483333333334 71 100 0.71 1
ENSG00000245870 1 0.201931666666667 71 100 0.71 1
ENSG00000247796 2 -0.0190281666666667 71 100 0.71 1
ENSG00000249623 1 -0.129897 71 100 0.71 1
ENSG00000253414 1 0.13715 71 100 0.71 1
ENSG00000255076 1 -0.302947666666667 71 100 0.71 1
ENSG00000255389 1 -0.0843576666666667 71 100 0.71 1
ENSG00000259818 1 0.167425 71 100 0.71 1
ENSG00000261789 2 -0.174083333333333 71 100 0.71 1
ENSG00000262905 1 -0.0989426666666667 71 100 0.71 1
ENSG00000262999 2 -0.2591185 71 100 0.71 1
ENSG00000272381 1 -0.00817633333333333 71 100 0.71 1
ENSG00000272485 1 -0.0652186666666667 71 100 0.71 1
ENSG00000272858 2 0.0583035 71 100 0.71 1
ENSG00000224000 1 0.115256333333333 72 100 0.72 1
ENSG00000228329 1 0.0139263333333333 72 100 0.72 1
ENSG00000229206 1 -0.0487046666666667 72 100 0.72 1
ENSG00000229395 1 -0.265698 72 100 0.72 1
ENSG00000231367 1 -0.076737 72 100 0.72 1
ENSG00000251536 1 -0.190955666666667 72 100 0.72 1
ENSG00000256343 1 -0.0116136666666667 72 100 0.72 1
ENSG00000259734 1 -0.102887333333333 72 100 0.72 1
ENSG00000259886 1 -0.0631616666666667 72 100 0.72 1
ENSG00000260807 1 0.0333676666666667 72 100 0.72 1
ENSG00000260987 1 0.0421906666666667 72 100 0.72 1
ENSG00000261623 1 -0.045601 72 100 0.72 1
ENSG00000267313 1 -0.00235266666666667 72 100 0.72 1
ENSG00000268686 2 0.160814833333333 72 100 0.72 1
ENSG00000273046 1 1.12601433333333 72 100 0.72 1
ENSG00000104725 1 1.78182466666667 73 100 0.73 1
