Gene Exonic_mutations Pval Qval
ENSG00000264433.1 1 0.18 0.371371841155235
ENSG00000266602.1 1 0.18 0.371371841155235
ENSG00000267576.1 1 0.18 0.371371841155235
ENSG00000268231.1 1 0.18 0.371371841155235
ENSG00000269037.1 1 0.18 0.371371841155235
ENSG00000271774.1 1 0.18 0.371371841155235
ENSG00000272654.1 1 0.18 0.371371841155235
ENSG00000273485.1 1 0.18 0.371371841155235
ENSG00000176395.8 1 0.19 0.376051948051948
ENSG00000188070.8 3 0.19 0.376051948051948
ENSG00000204277.1 1 0.19 0.376051948051948
ENSG00000204623.4 5 0.19 0.376051948051948
ENSG00000225811.1 1 0.19 0.376051948051948
ENSG00000230939.1 1 0.19 0.376051948051948
ENSG00000231113.2 1 0.19 0.376051948051948
ENSG00000231574.1 1 0.19 0.376051948051948
ENSG00000231654.1 1 0.19 0.376051948051948
ENSG00000233103.1 1 0.19 0.376051948051948
ENSG00000233569.1 1 0.19 0.376051948051948
ENSG00000233987.1 1 0.19 0.376051948051948
ENSG00000234493.1 1 0.19 0.376051948051948
ENSG00000235300.3 1 0.19 0.376051948051948
ENSG00000236451.2 2 0.19 0.376051948051948
ENSG00000236866.1 1 0.19 0.376051948051948
ENSG00000237166.1 1 0.19 0.376051948051948
ENSG00000237596.2 1 0.19 0.376051948051948
ENSG00000237612.1 1 0.19 0.376051948051948
ENSG00000242816.1 1 0.19 0.376051948051948
ENSG00000243069.3 2 0.19 0.376051948051948
ENSG00000243818.4 1 0.19 0.376051948051948
ENSG00000245556.2 1 0.19 0.376051948051948
ENSG00000248222.1 1 0.19 0.376051948051948
ENSG00000250981.1 1 0.19 0.376051948051948
ENSG00000251383.1 1 0.19 0.376051948051948
ENSG00000253837.1 1 0.19 0.376051948051948
ENSG00000254594.1 1 0.19 0.376051948051948
ENSG00000254691.1 1 0.19 0.376051948051948
ENSG00000254990.1 1 0.19 0.376051948051948
ENSG00000254991.1 1 0.19 0.376051948051948
ENSG00000257176.1 1 0.19 0.376051948051948
ENSG00000257551.1 1 0.19 0.376051948051948
ENSG00000259280.1 1 0.19 0.376051948051948
ENSG00000259336.1 1 0.19 0.376051948051948
ENSG00000259572.1 1 0.19 0.376051948051948
ENSG00000259889.1 1 0.19 0.376051948051948
ENSG00000260412.1 2 0.19 0.376051948051948
ENSG00000261597.1 3 0.19 0.376051948051948
ENSG00000267011.1 1 0.19 0.376051948051948
ENSG00000267242.1 1 0.19 0.376051948051948
ENSG00000268257.2 2 0.19 0.376051948051948
ENSG00000269495.1 1 0.19 0.376051948051948
ENSG00000270361.1 1 0.19 0.376051948051948
ENSG00000271090.1 2 0.19 0.376051948051948
ENSG00000273008.1 1 0.19 0.376051948051948
ENSG00000273046.1 1 0.19 0.376051948051948
ENSG00000203987.2 2 0.2 0.385172704296546
ENSG00000223403.3 2 0.2 0.385172704296546
ENSG00000223791.1 1 0.2 0.385172704296546
ENSG00000224822.1 1 0.2 0.385172704296546
ENSG00000225300.1 1 0.2 0.385172704296546
ENSG00000226648.1 1 0.2 0.385172704296546
ENSG00000227848.1 1 0.2 0.385172704296546
ENSG00000230390.1 1 0.2 0.385172704296546
ENSG00000230442.1 1 0.2 0.385172704296546
ENSG00000236194.2 1 0.2 0.385172704296546
ENSG00000236384.3 2 0.2 0.385172704296546
ENSG00000236920.2 1 0.2 0.385172704296546
ENSG00000237125.4 4 0.2 0.385172704296546
ENSG00000237686.2 1 0.2 0.385172704296546
ENSG00000239636.1 1 0.2 0.385172704296546
ENSG00000243960.1 1 0.2 0.385172704296546
ENSG00000247271.2 1 0.2 0.385172704296546
ENSG00000248517.1 1 0.2 0.385172704296546
ENSG00000250865.1 1 0.2 0.385172704296546
ENSG00000253802.1 1 0.2 0.385172704296546
ENSG00000255621.1 1 0.2 0.385172704296546
ENSG00000257817.1 1 0.2 0.385172704296546
ENSG00000257826.1 1 0.2 0.385172704296546
ENSG00000259584.1 1 0.2 0.385172704296546
ENSG00000264790.1 1 0.2 0.385172704296546
ENSG00000265451.1 1 0.2 0.385172704296546
ENSG00000267498.1 1 0.2 0.385172704296546
ENSG00000267660.1 1 0.2 0.385172704296546
ENSG00000270112.2 1 0.2 0.385172704296546
ENSG00000270866.1 1 0.2 0.385172704296546
ENSG00000271732.1 1 0.2 0.385172704296546
ENSG00000272121.1 1 0.2 0.385172704296546
ENSG00000176840.7 1 0.21 0.389659090909091
ENSG00000184856.6 1 0.21 0.389659090909091
ENSG00000224028.1 1 0.21 0.389659090909091
ENSG00000226240.1 1 0.21 0.389659090909091
ENSG00000228313.3 1 0.21 0.389659090909091
ENSG00000228343.1 1 0.21 0.389659090909091
ENSG00000228412.2 1 0.21 0.389659090909091
ENSG00000228618.1 1 0.21 0.389659090909091
ENSG00000229209.1 1 0.21 0.389659090909091
ENSG00000229558.1 1 0.21 0.389659090909091
ENSG00000230972.1 1 0.21 0.389659090909091
ENSG00000231367.1 1 0.21 0.389659090909091
ENSG00000232903.2 1 0.21 0.389659090909091
ENSG00000233723.3 3 0.21 0.389659090909091
ENSG00000235385.1 1 0.21 0.389659090909091
ENSG00000235491.1 1 0.21 0.389659090909091
ENSG00000236744.2 1 0.21 0.389659090909091
ENSG00000236754.1 1 0.21 0.389659090909091
ENSG00000237212.1 1 0.21 0.389659090909091
ENSG00000237457.2 1 0.21 0.389659090909091
ENSG00000238131.1 1 0.21 0.389659090909091
ENSG00000240207.2 2 0.21 0.389659090909091
ENSG00000242641.1 5 0.21 0.389659090909091
ENSG00000244701.1 1 0.21 0.389659090909091
ENSG00000245954.2 1 0.21 0.389659090909091
ENSG00000248015.2 2 0.21 0.389659090909091
ENSG00000249201.2 1 0.21 0.389659090909091
ENSG00000251055.2 1 0.21 0.389659090909091
ENSG00000253500.1 2 0.21 0.389659090909091
ENSG00000253679.1 1 0.21 0.389659090909091
ENSG00000256417.1 1 0.21 0.389659090909091
ENSG00000257787.1 1 0.21 0.389659090909091
ENSG00000258038.1 2 0.21 0.389659090909091
ENSG00000259520.1 1 0.21 0.389659090909091
ENSG00000259757.1 1 0.21 0.389659090909091
ENSG00000259810.2 1 0.21 0.389659090909091
ENSG00000260288.2 1 0.21 0.389659090909091
ENSG00000260612.1 1 0.21 0.389659090909091
ENSG00000261663.1 1 0.21 0.389659090909091
ENSG00000263612.1 1 0.21 0.389659090909091
ENSG00000266767.1 1 0.21 0.389659090909091
ENSG00000267577.1 1 0.21 0.389659090909091
ENSG00000267787.1 1 0.21 0.389659090909091
ENSG00000272189.1 1 0.21 0.389659090909091
ENSG00000272884.1 1 0.21 0.389659090909091
ENSG00000162947.4 1 0.22 0.396312056737589
ENSG00000204583.5 1 0.22 0.396312056737589
ENSG00000214548.10 3 0.22 0.396312056737589
ENSG00000225879.1 1 0.22 0.396312056737589
ENSG00000226798.1 1 0.22 0.396312056737589
ENSG00000226861.1 1 0.22 0.396312056737589
ENSG00000229056.2 1 0.22 0.396312056737589
ENSG00000229956.5 3 0.22 0.396312056737589
ENSG00000231172.2 1 0.22 0.396312056737589
ENSG00000231459.1 1 0.22 0.396312056737589
ENSG00000231482.2 1 0.22 0.396312056737589
ENSG00000234647.1 1 0.22 0.396312056737589
ENSG00000237940.3 1 0.22 0.396312056737589
ENSG00000238266.1 1 0.22 0.396312056737589
ENSG00000238273.3 1 0.22 0.396312056737589
ENSG00000250366.2 1 0.22 0.396312056737589
ENSG00000253177.1 1 0.22 0.396312056737589
ENSG00000253901.1 1 0.22 0.396312056737589
ENSG00000254010.1 1 0.22 0.396312056737589
ENSG00000254081.1 2 0.22 0.396312056737589
ENSG00000255428.1 1 0.22 0.396312056737589
ENSG00000257621.3 3 0.22 0.396312056737589
ENSG00000258999.1 1 0.22 0.396312056737589
ENSG00000259342.1 1 0.22 0.396312056737589
ENSG00000260198.1 1 0.22 0.396312056737589
ENSG00000260542.1 1 0.22 0.396312056737589
ENSG00000260695.1 2 0.22 0.396312056737589
ENSG00000260971.3 1 0.22 0.396312056737589
ENSG00000260972.1 1 0.22 0.396312056737589
ENSG00000261398.1 2 0.22 0.396312056737589
ENSG00000261729.1 1 0.22 0.396312056737589
ENSG00000267014.1 2 0.22 0.396312056737589
ENSG00000267172.1 1 0.22 0.396312056737589
ENSG00000270093.1 1 0.22 0.396312056737589
ENSG00000270792.1 1 0.22 0.396312056737589
ENSG00000271009.2 1 0.22 0.396312056737589
ENSG00000271845.1 1 0.22 0.396312056737589
ENSG00000188477.8 1 0.23 0.404446153846154
ENSG00000224577.1 1 0.23 0.404446153846154
ENSG00000224699.4 3 0.23 0.404446153846154
ENSG00000224944.1 1 0.23 0.404446153846154
ENSG00000225128.1 1 0.23 0.404446153846154
ENSG00000225156.2 1 0.23 0.404446153846154
ENSG00000227066.1 1 0.23 0.404446153846154
ENSG00000228414.2 1 0.23 0.404446153846154
ENSG00000231422.2 1 0.23 0.404446153846154
ENSG00000231764.4 5 0.23 0.404446153846154
ENSG00000235423.4 1 0.23 0.404446153846154
ENSG00000236081.1 1 0.23 0.404446153846154
ENSG00000236494.1 1 0.23 0.404446153846154
ENSG00000249550.2 2 0.23 0.404446153846154
ENSG00000249669.3 2 0.23 0.404446153846154
ENSG00000249854.1 1 0.23 0.404446153846154
ENSG00000253836.1 1 0.23 0.404446153846154
ENSG00000255945.1 1 0.23 0.404446153846154
ENSG00000259234.1 1 0.23 0.404446153846154
ENSG00000260054.1 1 0.23 0.404446153846154
ENSG00000260303.1 2 0.23 0.404446153846154
ENSG00000260948.1 1 0.23 0.404446153846154
ENSG00000261316.1 1 0.23 0.404446153846154
ENSG00000261618.1 2 0.23 0.404446153846154
ENSG00000261879.1 1 0.23 0.404446153846154
ENSG00000265788.1 1 0.23 0.404446153846154
ENSG00000266460.1 1 0.23 0.404446153846154
ENSG00000268575.1 1 0.23 0.404446153846154
ENSG00000270823.1 1 0.23 0.404446153846154
ENSG00000271335.1 1 0.23 0.404446153846154
ENSG00000272994.1 1 0.23 0.404446153846154
ENSG00000176734.3 1 0.24 0.409738610903659
ENSG00000180081.9 3 0.24 0.409738610903659
ENSG00000197558.7 3 0.24 0.409738610903659
ENSG00000215403.1 1 0.24 0.409738610903659
ENSG00000223764.2 1 0.24 0.409738610903659
ENSG00000223859.1 1 0.24 0.409738610903659
ENSG00000225028.1 1 0.24 0.409738610903659
ENSG00000225057.2 1 0.24 0.409738610903659
ENSG00000227400.2 1 0.24 0.409738610903659
ENSG00000228809.1 1 0.24 0.409738610903659
ENSG00000229042.2 2 0.24 0.409738610903659
ENSG00000229457.1 1 0.24 0.409738610903659
ENSG00000233684.2 1 0.24 0.409738610903659
ENSG00000233885.3 2 0.24 0.409738610903659
ENSG00000234072.1 1 0.24 0.409738610903659
ENSG00000235042.1 1 0.24 0.409738610903659
ENSG00000235565.1 1 0.24 0.409738610903659
ENSG00000236088.5 2 0.24 0.409738610903659
ENSG00000241832.1 1 0.24 0.409738610903659
ENSG00000243150.1 1 0.24 0.409738610903659
ENSG00000248810.1 2 0.24 0.409738610903659
ENSG00000248912.1 1 0.24 0.409738610903659
ENSG00000249430.1 1 0.24 0.409738610903659
ENSG00000250075.1 1 0.24 0.409738610903659
ENSG00000250903.4 4 0.24 0.409738610903659
ENSG00000251218.1 1 0.24 0.409738610903659
ENSG00000253584.1 1 0.24 0.409738610903659
ENSG00000255474.1 1 0.24 0.409738610903659
ENSG00000257191.1 1 0.24 0.409738610903659
ENSG00000258081.3 1 0.24 0.409738610903659
ENSG00000259895.1 1 0.24 0.409738610903659
ENSG00000261558.1 1 0.24 0.409738610903659
ENSG00000262079.1 1 0.24 0.409738610903659
ENSG00000265043.1 1 0.24 0.409738610903659
ENSG00000267598.1 1 0.24 0.409738610903659
ENSG00000267603.1 1 0.24 0.409738610903659
ENSG00000267655.1 1 0.24 0.409738610903659
ENSG00000272989.1 1 0.24 0.409738610903659
ENSG00000273015.1 1 0.24 0.409738610903659
ENSG00000188693.7 2 0.25 0.41745799853908
ENSG00000225684.3 1 0.25 0.41745799853908
ENSG00000225946.1 1 0.25 0.41745799853908
ENSG00000226167.1 1 0.25 0.41745799853908
ENSG00000226816.2 1 0.25 0.41745799853908
ENSG00000227128.3 2 0.25 0.41745799853908
ENSG00000227555.1 1 0.25 0.41745799853908
ENSG00000231383.2 1 0.25 0.41745799853908
ENSG00000231794.3 1 0.25 0.41745799853908
ENSG00000232233.1 1 0.25 0.41745799853908
ENSG00000233485.1 1 0.25 0.41745799853908
ENSG00000236304.1 1 0.25 0.41745799853908
ENSG00000236922.5 2 0.25 0.41745799853908
ENSG00000237484.5 3 0.25 0.41745799853908
ENSG00000242242.1 1 0.25 0.41745799853908
ENSG00000246228.2 1 0.25 0.41745799853908
ENSG00000247708.3 2 0.25 0.41745799853908
ENSG00000247877.2 1 0.25 0.41745799853908
ENSG00000249196.2 1 0.25 0.41745799853908
ENSG00000250670.1 1 0.25 0.41745799853908
ENSG00000250887.1 1 0.25 0.41745799853908
ENSG00000253636.1 1 0.25 0.41745799853908
ENSG00000257771.1 2 0.25 0.41745799853908
ENSG00000258725.1 1 0.25 0.41745799853908
ENSG00000261257.1 1 0.25 0.41745799853908
ENSG00000263096.1 1 0.25 0.41745799853908
ENSG00000266998.1 2 0.25 0.41745799853908
ENSG00000270605.1 1 0.25 0.41745799853908
ENSG00000272692.1 1 0.25 0.41745799853908
ENSG00000272908.1 1 0.25 0.41745799853908
ENSG00000179818.9 4 0.26 0.425150214592275
ENSG00000185847.3 1 0.26 0.425150214592275
ENSG00000203499.6 1 0.26 0.425150214592275
ENSG00000224614.1 1 0.26 0.425150214592275
ENSG00000226101.1 1 0.26 0.425150214592275
ENSG00000227764.1 1 0.26 0.425150214592275
ENSG00000231304.1 1 0.26 0.425150214592275
ENSG00000232046.2 1 0.26 0.425150214592275
ENSG00000233718.1 1 0.26 0.425150214592275
ENSG00000234546.2 1 0.26 0.425150214592275
ENSG00000236581.4 1 0.26 0.425150214592275
ENSG00000244926.2 1 0.26 0.425150214592275
ENSG00000248429.1 2 0.26 0.425150214592275
ENSG00000249604.1 1 0.26 0.425150214592275
ENSG00000249662.1 1 0.26 0.425150214592275
ENSG00000250490.1 2 0.26 0.425150214592275
ENSG00000254554.1 1 0.26 0.425150214592275
ENSG00000255389.1 1 0.26 0.425150214592275
ENSG00000256560.1 1 0.26 0.425150214592275
ENSG00000257522.1 1 0.26 0.425150214592275
ENSG00000258422.1 1 0.26 0.425150214592275
ENSG00000259703.1 1 0.26 0.425150214592275
ENSG00000260977.1 1 0.26 0.425150214592275
ENSG00000261213.1 1 0.26 0.425150214592275
ENSG00000261432.1 1 0.26 0.425150214592275
ENSG00000267383.2 2 0.26 0.425150214592275
ENSG00000268362.1 1 0.26 0.425150214592275
ENSG00000272899.1 1 0.26 0.425150214592275
ENSG00000273284.1 1 0.26 0.425150214592275
ENSG00000204241.3 2 0.27 0.434356087262491
ENSG00000228189.4 1 0.27 0.434356087262491
ENSG00000231731.3 1 0.27 0.434356087262491
ENSG00000232170.1 1 0.27 0.434356087262491
ENSG00000234859.1 2 0.27 0.434356087262491
ENSG00000235026.1 1 0.27 0.434356087262491
ENSG00000235106.4 1 0.27 0.434356087262491
ENSG00000237380.2 1 0.27 0.434356087262491
ENSG00000241696.1 1 0.27 0.434356087262491
ENSG00000245067.2 1 0.27 0.434356087262491
ENSG00000249797.1 1 0.27 0.434356087262491
ENSG00000251370.1 1 0.27 0.434356087262491
ENSG00000251511.1 1 0.27 0.434356087262491
ENSG00000254433.1 1 0.27 0.434356087262491
ENSG00000258274.1 1 0.27 0.434356087262491
ENSG00000259326.1 1 0.27 0.434356087262491
ENSG00000260398.1 3 0.27 0.434356087262491
ENSG00000260715.1 1 0.27 0.434356087262491
ENSG00000266402.2 1 0.27 0.434356087262491
ENSG00000269923.1 1 0.27 0.434356087262491
ENSG00000271359.1 1 0.27 0.434356087262491
ENSG00000272008.1 1 0.27 0.434356087262491
ENSG00000273270.1 2 0.27 0.434356087262491
ENSG00000177640.11 4 0.28 0.442961937716263
ENSG00000177993.3 1 0.28 0.442961937716263
ENSG00000179219.5 1 0.28 0.442961937716263
ENSG00000203645.2 1 0.28 0.442961937716263
ENSG00000203999.4 1 0.28 0.442961937716263
ENSG00000205890.3 1 0.28 0.442961937716263
ENSG00000224008.1 2 0.28 0.442961937716263
ENSG00000224187.1 1 0.28 0.442961937716263
ENSG00000224888.3 1 0.28 0.442961937716263
ENSG00000229807.5 6 0.28 0.442961937716263
ENSG00000234432.3 1 0.28 0.442961937716263
ENSG00000248279.1 1 0.28 0.442961937716263
ENSG00000248508.2 1 0.28 0.442961937716263
ENSG00000249001.1 1 0.28 0.442961937716263
ENSG00000250754.1 1 0.28 0.442961937716263
ENSG00000253187.2 1 0.28 0.442961937716263
ENSG00000253549.1 1 0.28 0.442961937716263
ENSG00000255512.1 1 0.28 0.442961937716263
ENSG00000256146.1 1 0.28 0.442961937716263
ENSG00000259225.2 1 0.28 0.442961937716263
ENSG00000259905.1 2 0.28 0.442961937716263
ENSG00000260506.1 1 0.28 0.442961937716263
ENSG00000267163.1 1 0.28 0.442961937716263
ENSG00000270673.1 1 0.28 0.442961937716263
ENSG00000188185.7 1 0.29 0.449450847457627
ENSG00000197989.9 1 0.29 0.449450847457627
ENSG00000203650.3 1 0.29 0.449450847457627
ENSG00000205611.3 1 0.29 0.449450847457627
ENSG00000215244.2 1 0.29 0.449450847457627
ENSG00000223823.1 1 0.29 0.449450847457627
ENSG00000225942.1 1 0.29 0.449450847457627
ENSG00000226137.3 1 0.29 0.449450847457627
ENSG00000226686.3 1 0.29 0.449450847457627
ENSG00000228141.2 1 0.29 0.449450847457627
ENSG00000228971.2 1 0.29 0.449450847457627
ENSG00000232633.3 2 0.29 0.449450847457627
ENSG00000232821.1 1 0.29 0.449450847457627
ENSG00000235903.3 1 0.29 0.449450847457627
ENSG00000237232.3 1 0.29 0.449450847457627
ENSG00000238290.1 1 0.29 0.449450847457627
ENSG00000239454.1 1 0.29 0.449450847457627
ENSG00000244791.2 1 0.29 0.449450847457627
ENSG00000245729.1 1 0.29 0.449450847457627
ENSG00000251033.1 1 0.29 0.449450847457627
ENSG00000253656.1 1 0.29 0.449450847457627
ENSG00000258183.1 1 0.29 0.449450847457627
ENSG00000260633.1 1 0.29 0.449450847457627
ENSG00000262412.1 1 0.29 0.449450847457627
ENSG00000264490.2 1 0.29 0.449450847457627
ENSG00000267432.1 1 0.29 0.449450847457627
ENSG00000267886.1 1 0.29 0.449450847457627
ENSG00000272077.1 1 0.29 0.449450847457627
ENSG00000272377.1 1 0.29 0.449450847457627
ENSG00000273311.1 1 0.29 0.449450847457627
ENSG00000180458.2 3 0.3 0.455076310550763
ENSG00000197251.3 1 0.3 0.455076310550763
ENSG00000213373.3 1 0.3 0.455076310550763
ENSG00000214145.2 1 0.3 0.455076310550763
ENSG00000226122.1 1 0.3 0.455076310550763
ENSG00000226482.1 1 0.3 0.455076310550763
ENSG00000228223.1 1 0.3 0.455076310550763
ENSG00000230563.2 1 0.3 0.455076310550763
ENSG00000232057.1 2 0.3 0.455076310550763
ENSG00000232564.1 1 0.3 0.455076310550763
ENSG00000236030.1 1 0.3 0.455076310550763
ENSG00000237654.1 2 0.3 0.455076310550763
ENSG00000240893.1 1 0.3 0.455076310550763
ENSG00000243107.1 1 0.3 0.455076310550763
ENSG00000246250.2 1 0.3 0.455076310550763
ENSG00000248456.1 1 0.3 0.455076310550763
ENSG00000249830.1 1 0.3 0.455076310550763
ENSG00000251011.1 1 0.3 0.455076310550763
ENSG00000251023.1 1 0.3 0.455076310550763
ENSG00000251538.1 1 0.3 0.455076310550763
ENSG00000253314.1 1 0.3 0.455076310550763
ENSG00000253741.1 2 0.3 0.455076310550763
ENSG00000257259.1 1 0.3 0.455076310550763
ENSG00000258476.1 1 0.3 0.455076310550763
ENSG00000259172.1 1 0.3 0.455076310550763
ENSG00000260987.1 1 0.3 0.455076310550763
ENSG00000261634.2 1 0.3 0.455076310550763
ENSG00000261863.1 1 0.3 0.455076310550763
ENSG00000262884.1 1 0.3 0.455076310550763
ENSG00000263320.1 1 0.3 0.455076310550763
ENSG00000272235.1 1 0.3 0.455076310550763
ENSG00000272975.1 1 0.3 0.455076310550763
ENSG00000223727.2 1 0.31 0.4613671875
ENSG00000225383.2 1 0.31 0.4613671875
ENSG00000225493.1 1 0.31 0.4613671875
ENSG00000226031.1 1 0.31 0.4613671875
ENSG00000229127.1 1 0.31 0.4613671875
ENSG00000230864.1 1 0.31 0.4613671875
ENSG00000231154.1 1 0.31 0.4613671875
ENSG00000231252.1 1 0.31 0.4613671875
ENSG00000235560.3 1 0.31 0.4613671875
ENSG00000237101.1 1 0.31 0.4613671875
ENSG00000237990.2 1 0.31 0.4613671875
ENSG00000251504.1 1 0.31 0.4613671875
ENSG00000253434.1 1 0.31 0.4613671875
ENSG00000254008.1 1 0.31 0.4613671875
ENSG00000254300.1 1 0.31 0.4613671875
ENSG00000259356.1 1 0.31 0.4613671875
ENSG00000260359.1 1 0.31 0.4613671875
ENSG00000260455.1 1 0.31 0.4613671875
ENSG00000261054.1 1 0.31 0.4613671875
ENSG00000261250.1 1 0.31 0.4613671875
ENSG00000261329.1 1 0.31 0.4613671875
ENSG00000261446.1 2 0.31 0.4613671875
ENSG00000265500.1 1 0.31 0.4613671875
ENSG00000269821.1 10 0.31 0.4613671875
ENSG00000271980.1 1 0.31 0.4613671875
ENSG00000272054.1 1 0.31 0.4613671875
ENSG00000272610.1 1 0.31 0.4613671875
ENSG00000273032.1 1 0.31 0.4613671875
ENSG00000273344.1 1 0.31 0.4613671875
ENSG00000189238.4 2 0.32 0.468023032629559
ENSG00000224017.1 1 0.32 0.468023032629559
ENSG00000224209.2 1 0.32 0.468023032629559
ENSG00000224286.1 1 0.32 0.468023032629559
ENSG00000224294.1 1 0.32 0.468023032629559
ENSG00000225733.1 1 0.32 0.468023032629559
ENSG00000233379.1 1 0.32 0.468023032629559
ENSG00000234773.2 1 0.32 0.468023032629559
ENSG00000235111.1 1 0.32 0.468023032629559
ENSG00000235532.1 1 0.32 0.468023032629559
ENSG00000235831.2 1 0.32 0.468023032629559
ENSG00000236301.4 1 0.32 0.468023032629559
ENSG00000249641.2 1 0.32 0.468023032629559
ENSG00000250508.1 1 0.32 0.468023032629559
ENSG00000251350.1 2 0.32 0.468023032629559
ENSG00000258168.1 1 0.32 0.468023032629559
ENSG00000259901.1 1 0.32 0.468023032629559
ENSG00000260509.2 1 0.32 0.468023032629559
ENSG00000261211.1 1 0.32 0.468023032629559
ENSG00000261460.1 1 0.32 0.468023032629559
ENSG00000264630.1 1 0.32 0.468023032629559
ENSG00000264707.1 1 0.32 0.468023032629559
ENSG00000266896.1 1 0.32 0.468023032629559
ENSG00000266988.1 1 0.32 0.468023032629559
ENSG00000267549.1 1 0.32 0.468023032629559
ENSG00000269050.1 1 0.32 0.468023032629559
ENSG00000272198.1 1 0.32 0.468023032629559
ENSG00000175699.8 1 0.33 0.474154619736015
ENSG00000223528.3 1 0.33 0.474154619736015
ENSG00000223561.2 1 0.33 0.474154619736015
ENSG00000225140.1 1 0.33 0.474154619736015
ENSG00000225588.2 1 0.33 0.474154619736015
ENSG00000226194.1 1 0.33 0.474154619736015
ENSG00000226484.2 1 0.33 0.474154619736015
ENSG00000228214.2 1 0.33 0.474154619736015
ENSG00000228486.5 2 0.33 0.474154619736015
ENSG00000229950.1 1 0.33 0.474154619736015
ENSG00000231683.2 1 0.33 0.474154619736015
ENSG00000232907.3 1 0.33 0.474154619736015
ENSG00000233532.1 1 0.33 0.474154619736015
ENSG00000235070.3 1 0.33 0.474154619736015
ENSG00000235621.4 1 0.33 0.474154619736015
ENSG00000235823.1 1 0.33 0.474154619736015
ENSG00000235852.1 1 0.33 0.474154619736015
ENSG00000237037.5 1 0.33 0.474154619736015
ENSG00000244227.1 1 0.33 0.474154619736015
ENSG00000254587.1 1 0.33 0.474154619736015
ENSG00000255980.1 1 0.33 0.474154619736015
ENSG00000257495.1 1 0.33 0.474154619736015
ENSG00000260645.1 1 0.33 0.474154619736015
ENSG00000260943.1 1 0.33 0.474154619736015
ENSG00000261504.1 1 0.33 0.474154619736015
ENSG00000261800.1 1 0.33 0.474154619736015
ENSG00000268686.1 2 0.33 0.474154619736015
ENSG00000272732.1 1 0.33 0.474154619736015
ENSG00000204832.5 1 0.34 0.481263157894737
ENSG00000213279.2 1 0.34 0.481263157894737
ENSG00000214353.3 1 0.34 0.481263157894737
ENSG00000226567.1 1 0.34 0.481263157894737
ENSG00000231532.1 2 0.34 0.481263157894737
ENSG00000233215.1 1 0.34 0.481263157894737
ENSG00000233878.1 1 0.34 0.481263157894737
ENSG00000236340.1 1 0.34 0.481263157894737
ENSG00000243319.3 1 0.34 0.481263157894737
ENSG00000246130.1 1 0.34 0.481263157894737
ENSG00000247287.2 1 0.34 0.481263157894737
ENSG00000254027.1 1 0.34 0.481263157894737
ENSG00000255193.1 1 0.34 0.481263157894737
ENSG00000256462.1 1 0.34 0.481263157894737
ENSG00000260101.1 1 0.34 0.481263157894737
ENSG00000260930.1 1 0.34 0.481263157894737
ENSG00000261076.1 1 0.34 0.481263157894737
ENSG00000261156.2 1 0.34 0.481263157894737
ENSG00000261534.1 2 0.34 0.481263157894737
ENSG00000264151.1 1 0.34 0.481263157894737
ENSG00000265579.1 1 0.34 0.481263157894737
ENSG00000268205.1 3 0.34 0.481263157894737
ENSG00000272933.1 1 0.34 0.481263157894737
ENSG00000272980.1 1 0.34 0.481263157894737
ENSG00000005206.12 2 0.35 0.487568555758684
ENSG00000215869.3 1 0.35 0.487568555758684
ENSG00000224506.2 1 0.35 0.487568555758684
ENSG00000224905.2 1 0.35 0.487568555758684
ENSG00000226486.1 1 0.35 0.487568555758684
ENSG00000226828.1 1 0.35 0.487568555758684
ENSG00000227418.2 1 0.35 0.487568555758684
ENSG00000228215.2 1 0.35 0.487568555758684
ENSG00000232100.1 1 0.35 0.487568555758684
ENSG00000233101.6 1 0.35 0.487568555758684
ENSG00000234684.2 1 0.35 0.487568555758684
ENSG00000236255.1 2 0.35 0.487568555758684
ENSG00000236372.1 1 0.35 0.487568555758684
ENSG00000241956.5 3 0.35 0.487568555758684
ENSG00000247213.2 1 0.35 0.487568555758684
ENSG00000248698.1 1 0.35 0.487568555758684
ENSG00000249584.1 1 0.35 0.487568555758684
ENSG00000250131.1 1 0.35 0.487568555758684
ENSG00000253479.1 1 0.35 0.487568555758684
ENSG00000254602.1 1 0.35 0.487568555758684
ENSG00000256321.1 1 0.35 0.487568555758684
ENSG00000260855.1 1 0.35 0.487568555758684
ENSG00000261641.2 1 0.35 0.487568555758684
ENSG00000268592.2 1 0.35 0.487568555758684
ENSG00000271474.1 2 0.35 0.487568555758684
ENSG00000272463.1 1 0.35 0.487568555758684
ENSG00000157152.12 2 0.36 0.49695652173913
ENSG00000203849.6 1 0.36 0.49695652173913
ENSG00000207955.2 1 0.36 0.49695652173913
ENSG00000225127.2 1 0.36 0.49695652173913
ENSG00000225595.2 1 0.36 0.49695652173913
ENSG00000227165.3 1 0.36 0.49695652173913
ENSG00000227354.2 1 0.36 0.49695652173913
ENSG00000230894.1 2 0.36 0.49695652173913
ENSG00000242094.1 1 0.36 0.49695652173913
ENSG00000248809.1 1 0.36 0.49695652173913
ENSG00000250033.1 2 0.36 0.49695652173913
ENSG00000260763.1 3 0.36 0.49695652173913
ENSG00000261467.2 1 0.36 0.49695652173913
ENSG00000267342.1 1 0.36 0.49695652173913
ENSG00000271382.1 1 0.36 0.49695652173913
ENSG00000115934.11 1 0.37 0.501672597864769
ENSG00000174171.4 1 0.37 0.501672597864769
ENSG00000178947.8 2 0.37 0.501672597864769
ENSG00000204460.3 1 0.37 0.501672597864769
